Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
263,1.0,1.0,5.0,3.0,2.0,6.0,2.0,1.0,1.0,68.0,1.0,4.0,3.0,5.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 2, 4, 3, 2, 3, 3, 3, 3]","[2, 3, 3, 2, 3, 3, 2, 2, 4, 3]",2.9,2.7
264,0.0,1.0,7.0,4.0,1.0,6.0,2.0,1.0,2.0,71.0,4.0,4.0,3.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0,"[3, 4, 3, 3, 4, 3, 4, 3, 4, 4]","[3, 4, 3, 3, 4, 3, 2, 4, 2, 4]",3.5,3.2
265,1.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,62.0,1.0,4.0,1.0,5.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 2, 3, 3, 3, 4, 4, 4]","[4, 2, 4, 4, 3, 3, 2, 2, 2, 2]",3.2,2.8
266,1.0,2.0,6.0,3.0,5.0,2.0,2.0,1.0,1.0,84.0,1.0,4.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 2, 3, 3, 3, 3, 3, 2, 4, 3]","[3, 3, 3, 4, 2, 3, 4, 3, 3, 3]",2.9,3.1
267,0.0,1.0,7.0,5.0,12.0,3.0,2.0,1.0,1.0,24.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,"[4, 2, 4, 3, 3, 4, 3, 3, 4, 4]","[3, 4, 2, 4, 4, 3, 2, 2, 2, 3]",3.4,2.9
268,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,4.0,3.0,5.0,1.0,6.0,8.0,1.0,0.0,1.0,1.0,4.0,"[3, 3, 4, 4, 3, 2, 3, 4, 2, 4]","[3, 3, 3, 3, 3, 2, 3, 3, 3, 2]",3.2,2.8
269,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,21.0,4.0,3.0,5.0,7.0,7.0,9.0,1.0,1.0,3.0,3.0,2.0,"[2, 3, 4, 4, 2, 3, 3, 3, 3, 3]","[3, 3, 3, 2, 2, 3, 2, 3, 3, 3]",3.0,2.7
270,1.0,5.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,25.0,1.0,3.0,6.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 4, 4, 4, 3, 2, 3, 2, 3]","[2, 3, 3, 4, 4, 2, 4, 2, 4, 3]",2.9,3.1
271,1.0,4.0,1.0,2.0,11.0,4.0,2.0,1.0,1.0,64.0,1.0,5.0,1.0,1.0,15.0,5.0,1.0,1.0,2.0,1.0,2.0,"[3, 4, 3, 3, 2, 3, 3, 3, 4, 2]","[2, 3, 3, 4, 3, 2, 4, 3, 3, 3]",3.0,3.0
272,1.0,3.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,48.0,1.0,3.0,1.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 2, 4, 3, 3, 4, 3, 3]","[3, 3, 3, 4, 4, 3, 3, 3, 2, 2]",3.1,3.0
273,0.0,2.0,2.0,3.0,11.0,5.0,2.0,1.0,1.0,23.0,4.0,3.0,6.0,1.0,4.0,7.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 2, 3, 3, 3, 3, 2, 2, 2]","[3, 3, 1, 4, 2, 3, 3, 3, 3, 3]",2.6,2.8
274,1.0,2.0,6.0,3.0,1.0,7.0,2.0,1.0,2.0,37.0,1.0,3.0,1.0,7.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 4, 4, 3, 3, 3, 4, 3, 4, 3]","[2, 2, 2, 3, 2, 2, 4, 4, 2, 4]",3.4,2.7
275,1.0,3.0,2.0,2.0,11.0,3.0,2.0,1.0,2.0,27.0,2.0,3.0,4.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 3, 3, 2, 3, 3, 4, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.7,3.0
276,0.0,4.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,82.0,1.0,3.0,1.0,5.0,6.0,8.0,1.0,1.0,1.0,1.0,3.0,"[4, 4, 4, 4, 2, 3, 3, 3, 4, 4]","[3, 4, 4, 3, 4, 5, 2, 4, 5, 4]",3.5,3.8
277,0.0,1.0,5.0,3.0,13.0,1.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 4]","[3, 2, 3, 3, 4, 3, 4, 3, 4, 4]",2.9,3.3
278,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,9.0,7.0,0.0,1.0,2.0,2.0,4.0,"[4, 2, 2, 3, 3, 3, 4, 4, 4, 2]","[2, 2, 3, 4, 4, 3, 2, 3, 2, 4]",3.1,2.9
279,0.0,3.0,4.0,3.0,12.0,8.0,2.0,1.0,2.0,53.0,2.0,3.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]","[2, 3, 2, 2, 3, 3, 4, 3, 2, 2]",3.1,2.6
280,0.0,3.0,4.0,4.0,12.0,2.0,2.0,1.0,1.0,36.0,2.0,3.0,1.0,1.0,9.0,6.0,0.0,1.0,2.0,2.0,4.0,"[3, 2, 4, 2, 3, 2, 3, 4, 3, 3]","[4, 3, 3, 4, 3, 4, 3, 2, 4, 2]",2.9,3.2
281,1.0,2.0,5.0,3.0,12.0,3.0,2.0,1.0,2.0,35.0,1.0,3.0,1.0,1.0,13.0,6.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 4, 4, 3, 3, 2, 4, 4, 3]","[4, 4, 3, 4, 3, 3, 3, 3, 3, 3]",3.2,3.3
282,0.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,63.0,1.0,3.0,3.0,1.0,10.0,8.0,0.0,1.0,1.0,4.0,4.0,"[2, 3, 2, 4, 3, 3, 4, 3, 3, 2]","[4, 2, 3, 3, 3, 3, 3, 3, 2, 3]",2.9,2.9
283,0.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,61.0,1.0,3.0,2.0,6.0,6.0,4.0,0.0,1.0,1.0,1.0,2.0,"[4, 3, 3, 4, 3, 4, 3, 3, 4, 3]","[3, 2, 4, 3, 4, 3, 3, 4, 4, 4]",3.4,3.4
284,0.0,3.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,52.0,1.0,3.0,4.0,1.0,7.0,8.0,1.0,0.0,1.0,3.0,4.0,"[2, 3, 1, 3, 2, 2, 3, 3, 3, 3]","[3, 3, 1, 3, 3, 3, 3, 3, 3, 3]",2.5,2.8
285,1.0,1.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,34.0,1.0,3.0,5.0,1.0,9.0,1.0,0.0,1.0,2.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 3]","[3, 3, 2, 4, 4, 3, 2, 3, 4, 3]",3.0,3.1
286,0.0,2.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,63.0,1.0,4.0,3.0,1.0,8.0,4.0,1.0,0.0,3.0,1.0,4.0,"[2, 3, 4, 2, 3, 3, 2, 3, 3, 4]","[2, 3, 2, 3, 3, 2, 2, 3, 3, 4]",2.9,2.7
287,0.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,59.0,4.0,1.0,5.0,4.0,2.0,9.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 3, 2, 3, 3, 3, 4, 2, 3]","[3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",2.9,2.8
288,0.0,4.0,1.0,3.0,14.0,7.0,2.0,1.0,2.0,68.0,1.0,3.0,4.0,2.0,7.0,9.0,1.0,1.0,2.0,5.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 4]","[3, 3, 3, 3, 4, 2, 4, 3, 4, 3]",3.0,3.2
289,1.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,1.0,40.0,1.0,3.0,3.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,4.0,"[3, 4, 4, 4, 4, 3, 3, 4, 3, 4]","[3, 3, 4, 3, 2, 4, 3, 4, 4, 4]",3.6,3.4
290,1.0,2.0,6.0,3.0,11.0,3.0,2.0,1.0,1.0,61.0,1.0,3.0,6.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 3]","[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",2.8,2.9
291,1.0,1.0,4.0,-1.0,1.0,7.0,2.0,1.0,1.0,32.0,3.0,3.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 2, 3, 2, 4, 3, 3, 2, 3]","[3, 3, 3, 2, 4, 4, 3, 3, 4, 3]",2.7,3.2
292,0.0,2.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,64.0,1.0,5.0,1.0,2.0,18.0,8.0,0.0,1.0,1.0,1.0,1.0,"[3, 3, 3, 4, 3, 2, 2, 3, 3, 2]","[2, 2, 3, 2, 2, 2, 3, 2, 3, 3]",2.8,2.4
293,0.0,2.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,67.0,1.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 3, 3, 3, 3, 4, 3, 3, 4]","[2, 3, 4, 3, 4, 3, 3, 4, 2, 3]",3.0,3.1
294,1.0,2.0,7.0,3.0,2.0,5.0,2.0,1.0,1.0,27.0,2.0,3.0,1.0,4.0,5.0,8.0,1.0,1.0,2.0,2.0,4.0,"[4, 3, 4, 4, 2, 3, 3, 2, 3, 3]","[4, 3, 2, 2, 3, 3, 2, 4, 4, 3]",3.1,3.0
295,1.0,3.0,4.0,4.0,12.0,2.0,2.0,1.0,1.0,50.0,1.0,2.0,5.0,7.0,9.0,3.0,0.0,1.0,2.0,1.0,2.0,"[4, 4, 3, 4, 4, 3, 3, 3, 4, 4]","[4, 4, 3, 4, 4, 4, 4, 3, 2, 4]",3.6,3.6
296,0.0,2.0,3.0,1.0,11.0,3.0,2.0,1.0,2.0,24.0,1.0,2.0,5.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 1, 3, 3, 2, 4, 3, 3, 4]","[2, 2, 2, 2, 2, 2, 4, 2, 2, 3]",2.7,2.3
297,1.0,2.0,5.0,3.0,1.0,8.0,2.0,1.0,2.0,41.0,1.0,4.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 4, 4, 3, 2, 4, 3, 4]","[4, 3, 3, 3, 4, 3, 3, 4, 4, 4]",3.2,3.5
298,0.0,1.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 2]","[4, 4, 3, 4, 4, 4, 4, 3, 4, 3]",3.2,3.7
299,1.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,71.0,1.0,3.0,6.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 4, 3, 3, 3, 2, 2, 3]","[3, 3, 3, 3, 4, 4, 3, 2, 4, 4]",2.9,3.3
300,0.0,2.0,5.0,3.0,12.0,8.0,2.0,1.0,2.0,27.0,4.0,4.0,1.0,2.0,9.0,9.0,1.0,1.0,3.0,3.0,4.0,"[3, 3, 4, 2, 4, 3, 4, 3, 3, 3]","[2, 3, 3, 4, 2, 3, 3, 4, 3, 4]",3.2,3.1
301,1.0,2.0,6.0,3.0,1.0,7.0,2.0,1.0,1.0,45.0,1.0,3.0,1.0,1.0,11.0,4.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 4, 2, 3, 4, 3, 3, 3]","[4, 3, 3, 2, 2, 3, 3, 3, 3, 3]",3.1,2.9
302,1.0,3.0,2.0,1.0,12.0,3.0,2.0,1.0,2.0,27.0,1.0,2.0,1.0,7.0,7.0,4.0,0.0,1.0,2.0,3.0,4.0,"[3, 3, 2, 2, 3, 3, 2, 2, 2, 2]","[2, 4, 4, 2, 3, 3, 2, 2, 2, 4]",2.4,2.8
303,1.0,4.0,3.0,1.0,11.0,2.0,2.0,1.0,2.0,33.0,5.0,1.0,6.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0,"[4, 3, 2, 4, 4, 3, 4, 2, 2, 3]","[3, 4, 3, 4, 4, 3, 2, 2, 2, 2]",3.1,2.9
304,0.0,5.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,32.0,1.0,4.0,5.0,1.0,7.0,3.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 3, 2, 2, 3, 2, 1, 3]","[4, 3, 4, 3, 3, 2, 2, 2, 4, 1]",2.2,2.8
305,1.0,3.0,3.0,2.0,11.0,1.0,2.0,1.0,1.0,27.0,1.0,4.0,5.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 3, 3, 3, 2, 3, 2, 2]","[3, 4, 2, 4, 4, 3, 3, 2, 4, 3]",2.4,3.2
306,0.0,2.0,5.0,4.0,12.0,2.0,2.0,1.0,1.0,75.0,1.0,3.0,1.0,5.0,6.0,9.0,1.0,1.0,1.0,1.0,3.0,"[4, 3, 4, 3, 4, 4, 3, 3, 3, 4]","[4, 3, 2, 4, 3, 4, 4, 4, 3, 2]",3.5,3.3
307,1.0,5.0,4.0,2.0,11.0,1.0,2.0,1.0,1.0,41.0,4.0,2.0,1.0,6.0,10.0,4.0,0.0,1.0,1.0,2.0,3.0,"[3, 3, 2, 2, 3, 4, 4, 4, 3, 4]","[3, 2, 3, 3, 4, 3, 3, 2, 3, 3]",3.2,2.9
308,1.0,1.0,6.0,5.0,2.0,8.0,2.0,1.0,1.0,67.0,1.0,3.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 4, 3, 2, 4, 2, 3, 3, 4]","[4, 4, 4, 4, 3, 4, 4, 4, 2, 4]",3.1,3.7
309,0.0,3.0,3.0,3.0,14.0,3.0,2.0,1.0,2.0,49.0,1.0,5.0,5.0,2.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 2]","[2, 3, 2, 3, 3, 3, 3, 4, 2, 3]",2.7,2.8
310,0.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,62.0,4.0,2.0,1.0,6.0,15.0,9.0,1.0,1.0,1.0,1.0,2.0,"[4, 3, 3, 4, 3, 3, 2, 4, 3, 3]","[3, 2, 2, 2, 2, 3, 2, 4, 3, 2]",3.2,2.5
311,0.0,3.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,30.0,1.0,3.0,1.0,6.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[4, 3, 3, 3, 3, 4, 2, 4, 3, 3]",3.0,3.2
312,0.0,1.0,5.0,4.0,12.0,3.0,2.0,1.0,1.0,33.0,1.0,3.0,1.0,1.0,9.0,5.0,1.0,1.0,2.0,4.0,4.0,"[4, 3, 4, 3, 4, 4, 3, 3, 4, 3]","[3, 4, 4, 3, 3, 3, 4, 3, 4, 4]",3.5,3.5
313,1.0,1.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,33.0,4.0,3.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,2.0,"[4, 2, 2, 4, 4, 3, 3, 3, 3, 4]","[4, 3, 4, 2, 4, 3, 2, 3, 2, 4]",3.2,3.1
314,0.0,4.0,1.0,3.0,10.0,1.0,2.0,1.0,2.0,28.0,1.0,4.0,6.0,1.0,15.0,5.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 4, 2, 2, 4, 4, 3, 4]","[2, 3, 4, 3, 3, 4, 2, 2, 4, 2]",3.2,2.9
315,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,23.0,4.0,2.0,6.0,4.0,3.0,7.0,1.0,0.0,2.0,2.0,4.0,"[4, 3, 4, 3, 3, 2, 2, 3, 2, 3]","[3, 2, 4, 1, 3, 3, 2, 2, 2, 3]",2.9,2.5
316,1.0,1.0,1.0,-1.0,12.0,8.0,2.0,1.0,2.0,71.0,4.0,3.0,3.0,6.0,2.0,5.0,1.0,0.0,2.0,3.0,4.0,"[2, 2, 4, 4, 4, 4, 4, 3, 4, 3]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",3.4,3.1
317,0.0,2.0,4.0,3.0,10.0,3.0,2.0,1.0,1.0,47.0,1.0,4.0,5.0,3.0,9.0,7.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 2, 4, 3, 3, 3, 3, 3, 3]","[2, 4, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
318,1.0,4.0,1.0,1.0,11.0,2.0,2.0,1.0,1.0,27.0,1.0,2.0,5.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,3.0,"[4, 4, 4, 3, 4, 3, 4, 3, 4, 3]","[2, 2, 4, 3, 4, 2, 2, 3, 3, 4]",3.6,2.9
319,1.0,1.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,45.0,6.0,5.0,1.0,2.0,15.0,6.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 3]","[3, 3, 3, 2, 3, 3, 3, 4, 3, 3]",2.9,3.0
320,1.0,3.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,61.0,1.0,5.0,1.0,5.0,8.0,6.0,0.0,1.0,1.0,1.0,4.0,"[4, 3, 4, 3, 2, 3, 3, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 4, 3, 4, 4]",3.4,3.9
321,1.0,3.0,4.0,2.0,1.0,7.0,2.0,1.0,2.0,22.0,6.0,3.0,6.0,4.0,13.0,9.0,1.0,1.0,2.0,2.0,4.0,"[2, 3, 3, 4, 4, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 2, 2, 3, 3]",3.1,2.8
322,0.0,1.0,5.0,4.0,1.0,9.0,2.0,1.0,1.0,23.0,1.0,4.0,1.0,1.0,11.0,7.0,1.0,1.0,2.0,3.0,4.0,"[4, 4, 2, 3, 4, 3, 4, 3, 2, 3]","[4, 4, 3, 3, 4, 2, 3, 2, 4, 4]",3.2,3.3
323,0.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,81.0,1.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 1, 2, 2, 3, 3, 3]","[3, 3, 4, 4, 3, 3, 4, 3, 3, 2]",2.6,3.2
324,1.0,3.0,4.0,3.0,12.0,2.0,2.0,1.0,1.0,22.0,2.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,"[4, 2, 3, 3, 3, 3, 2, 3, 3, 3]","[4, 3, 3, 3, 3, 2, 3, 3, 4, 4]",2.9,3.2
325,1.0,3.0,7.0,5.0,1.0,4.0,2.0,1.0,2.0,74.0,1.0,3.0,1.0,5.0,7.0,9.0,1.0,1.0,1.0,1.0,3.0,"[4, 2, 4, 4, 5, 4, 4, 5, 4, 4]","[4, 3, 3, 3, 4, 4, 4, 4, 4, 2]",4.0,3.5
326,0.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,56.0,1.0,5.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 3, 3, 3, 3, 3, 4, 3]","[4, 3, 3, 2, 3, 3, 3, 4, 3, 2]",2.8,3.0
327,0.0,3.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,18.0,4.0,1.0,1.0,1.0,1.0,3.0,"[4, 2, 3, 2, 3, 3, 2, 4, 3, 2]","[2, 3, 2, 2, 3, 4, 3, 3, 2, 3]",2.8,2.7
328,1.0,2.0,6.0,3.0,8.0,3.0,2.0,1.0,1.0,44.0,6.0,5.0,1.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]","[3, 3, 2, 2, 3, 2, 3, 3, 4, 3]",2.9,2.8
329,1.0,3.0,1.0,3.0,11.0,2.0,2.0,1.0,2.0,67.0,1.0,4.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 4, 3, 3, 2, 2, 4, 4]","[2, 3, 3, 3, 2, 3, 3, 2, 3, 3]",3.1,2.7
330,1.0,1.0,3.0,1.0,10.0,1.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,5.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 4, 2, 3, 3, 2, 2, 2, 3]","[2, 2, 4, 2, 4, 3, 3, 3, 2, 5]",2.5,3.0
331,0.0,1.0,3.0,3.0,9.0,1.0,2.0,1.0,1.0,21.0,1.0,1.0,5.0,6.0,9.0,9.0,1.0,1.0,1.0,1.0,3.0,"[3, 4, 4, 2, 4, 3, 3, 4, 3, 4]","[2, 3, 2, 2, 3, 3, 3, 3, 4, 3]",3.4,2.8
332,0.0,1.0,5.0,4.0,2.0,8.0,2.0,1.0,1.0,55.0,1.0,5.0,1.0,1.0,17.0,5.0,1.0,1.0,1.0,1.0,3.0,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 4, 3, 4, 3, 2, 4, 3, 2]",3.3,3.1
333,0.0,3.0,1.0,3.0,12.0,1.0,2.0,1.0,2.0,43.0,2.0,3.0,2.0,6.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,"[3, 4, 2, 2, 3, 3, 3, 4, 3, 3]","[4, 2, 3, 1, 3, 2, 3, 3, 4, 3]",3.0,2.8
334,0.0,3.0,5.0,3.0,11.0,1.0,2.0,1.0,1.0,34.0,1.0,4.0,5.0,2.0,9.0,9.0,1.0,1.0,2.0,1.0,4.0,"[4, 3, 4, 4, 2, 3, 4, 2, 4, 4]","[3, 3, 3, 3, 2, 2, 3, 3, 4, 4]",3.4,3.0
335,0.0,3.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,30.0,1.0,3.0,1.0,1.0,14.0,6.0,0.0,1.0,1.0,1.0,4.0,"[4, 4, 1, 4, 3, 4, 5, 4, 4, 2]","[4, 1, 4, 4, 4, 4, 3, 4, 2, 4]",3.5,3.4
336,1.0,4.0,3.0,3.0,7.0,3.0,2.0,1.0,1.0,40.0,4.0,3.0,5.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3]","[3, 2, 4, 3, 3, 2, 3, 3, 3, 3]",2.8,2.9
337,0.0,2.0,7.0,4.0,12.0,8.0,2.0,1.0,1.0,41.0,4.0,3.0,5.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 4, 3, 3, 3, 4, 4, 3]","[3, 2, 2, 4, 3, 3, 4, 2, 4, 4]",3.3,3.1
338,1.0,3.0,1.0,2.0,12.0,1.0,2.0,1.0,2.0,57.0,1.0,2.0,3.0,6.0,4.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 3, 3, 3, 3, 2, 4]","[2, 3, 3, 3, 3, 2, 3, 3, 3, 3]",2.7,2.8
339,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,52.0,2.0,2.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,2.0,"[3, 3, 4, 3, 3, 3, 3, 3, 2, 2]","[3, 3, 2, 3, 3, 3, 4, 3, 2, 4]",2.9,3.0
340,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,35.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 4, 2, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 2, 3, 2, 2, 4, 3]",2.9,2.8
341,0.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,23.0,1.0,3.0,5.0,1.0,7.0,3.0,1.0,0.0,2.0,3.0,4.0,"[2, 3, 3, 2, 3, 3, 3, 2, 3, 4]","[3, 3, 2, 3, 3, 4, 3, 2, 3, 4]",2.8,3.0
342,0.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,42.0,3.0,3.0,3.0,1.0,10.0,7.0,0.0,1.0,2.0,1.0,2.0,"[3, 3, 4, 2, 2, 3, 3, 2, 3, 3]","[3, 3, 3, 4, 2, 2, 2, 3, 4, 3]",2.8,2.9
343,1.0,1.0,5.0,4.0,12.0,1.0,2.0,1.0,1.0,76.0,1.0,3.0,1.0,5.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,"[2, 4, 4, 3, 2, 3, 4, 3, 3, 2]","[4, 4, 3, 3, 3, 4, 4, 4, 3, 4]",3.0,3.6
344,0.0,1.0,1.0,1.0,14.0,9.0,2.0,1.0,1.0,49.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,"[2, 2, 4, 3, 3, 2, 3, 2, 3, 3]","[2, 2, 3, 2, 3, 3, 2, 4, 3, 4]",2.7,2.8
345,0.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,46.0,1.0,4.0,1.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 2, 4, 3, 5, 3, 2, 2, 3]","[2, 3, 2, 3, 2, 3, 4, 2, 3, 3]",3.0,2.7
346,0.0,1.0,7.0,4.0,2.0,8.0,2.0,1.0,2.0,58.0,1.0,5.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,"[3, 4, 4, 3, 3, 4, 3, 4, 3, 4]","[4, 2, 2, 3, 3, 3, 4, 4, 3, 4]",3.5,3.2
347,1.0,1.0,5.0,2.0,14.0,1.0,2.0,1.0,2.0,32.0,5.0,3.0,1.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0,"[3, 4, 2, 3, 2, 3, 3, 2, 4, 2]","[3, 4, 3, 4, 3, 3, 3, 3, 4, 3]",2.8,3.3
348,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,35.0,4.0,2.0,1.0,4.0,5.0,7.0,1.0,0.0,1.0,4.0,4.0,"[3, 3, 3, 4, 2, 3, 3, 3, 3, 3]","[4, 4, 2, 3, 4, 3, 3, 3, 4, 2]",3.0,3.2
349,1.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,30.0,4.0,3.0,6.0,1.0,7.0,3.0,1.0,0.0,2.0,1.0,4.0,"[3, 3, 3, 4, 4, 2, 3, 3, 3, 2]","[2, 3, 3, 2, 3, 2, 4, 3, 4, 3]",3.0,2.9
350,0.0,2.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,34.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 3, 2, 3, 3, 3, 4, 4, 4, 3]","[4, 3, 4, 3, 3, 4, 3, 3, 2, 3]",3.1,3.2
