Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
263,1.0,1.0,5.0,3.0,2.0,6.0,2.0,1.0,1.0,68.0,1.0,4.0,3.0,5.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,"[2, 1, 2, 2, 1, 2, 1, 1, 2, 2]","[3, 2, 2, 2, 2, 1, 2, 2, 1, 2]",1.6,1.9
264,0.0,1.0,7.0,4.0,1.0,6.0,2.0,1.0,2.0,71.0,4.0,4.0,3.0,1.0,9.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
265,1.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,62.0,1.0,4.0,1.0,5.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",3.1,3.1
266,1.0,2.0,6.0,3.0,5.0,2.0,2.0,1.0,1.0,84.0,1.0,4.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 2, 2, 2, 3, 3, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
267,0.0,1.0,7.0,5.0,12.0,3.0,2.0,1.0,1.0,24.0,1.0,3.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1.0,1.1
268,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,36.0,4.0,3.0,5.0,1.0,6.0,8.0,1.0,0.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 3, 4, 3, 3, 3, 3]",3.0,3.0
269,1.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,21.0,4.0,3.0,5.0,7.0,7.0,9.0,1.0,1.0,3.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
270,1.0,5.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,25.0,1.0,3.0,6.0,2.0,10.0,4.0,1.0,1.0,1.0,1.0,4.0,"[5, 2, 5, 2, 2, 5, 5, 4, 5, 4]","[1, 5, 4, 5, 4, 5, 5, 5, 4, 5]",3.9,4.3
271,1.0,4.0,1.0,2.0,11.0,4.0,2.0,1.0,1.0,64.0,1.0,5.0,1.0,1.0,15.0,5.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 3, 3, 2, 3, 3, 4, 4, 4]","[4, 4, 2, 4, 3, 4, 4, 2, 4, 3]",3.2,3.4
272,1.0,3.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,48.0,1.0,3.0,1.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,3.0,"[1, 2, 2, 1, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 1, 1, 1, 1]",1.8,1.5
273,0.0,2.0,2.0,3.0,11.0,5.0,2.0,1.0,1.0,23.0,4.0,3.0,6.0,1.0,4.0,7.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
274,1.0,2.0,6.0,3.0,1.0,7.0,2.0,1.0,2.0,37.0,1.0,3.0,1.0,7.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 3, 2, 2, 2, 2, 2, 2]","[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]",2.2,2.1
275,1.0,3.0,2.0,2.0,11.0,3.0,2.0,1.0,2.0,27.0,2.0,3.0,4.0,1.0,5.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 4, 3, 3, 4, 3, 3, 3, 3]",3.1,3.2
276,0.0,4.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,82.0,1.0,3.0,1.0,5.0,6.0,8.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
277,0.0,1.0,5.0,3.0,13.0,1.0,2.0,1.0,1.0,71.0,1.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,"[2, 3, 2, 3, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 1]",2.3,1.9
278,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,9.0,7.0,0.0,1.0,2.0,2.0,4.0,"[2, 3, 4, 4, 2, 5, 2, 4, 4, 3]","[4, 5, 1, 2, 4, 4, 4, 1, 4, 4]",3.3,3.3
279,0.0,3.0,4.0,3.0,12.0,8.0,2.0,1.0,2.0,53.0,2.0,3.0,1.0,1.0,13.0,2.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[1, 3, 3, 3, 2, 3, 2, 2, 3, 2]",3.0,2.4
280,0.0,3.0,4.0,4.0,12.0,2.0,2.0,1.0,1.0,36.0,2.0,3.0,1.0,1.0,9.0,6.0,0.0,1.0,2.0,2.0,4.0,"[3, 2, 3, 3, 2, 3, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
281,1.0,2.0,5.0,3.0,12.0,3.0,2.0,1.0,2.0,35.0,1.0,3.0,1.0,1.0,13.0,6.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.1
282,0.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,63.0,1.0,3.0,3.0,1.0,10.0,8.0,0.0,1.0,1.0,4.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 1, 2, 2]","[2, 1, 2, 2, 2, 2, 2, 2, 2, 2]",1.9,1.9
283,0.0,2.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,61.0,1.0,3.0,2.0,6.0,6.0,4.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 1, 2, 1, 2, 1, 1, 2]","[2, 2, 2, 1, 2, 2, 1, 2, 1, 2]",1.6,1.7
284,0.0,3.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,52.0,1.0,3.0,4.0,1.0,7.0,8.0,1.0,0.0,1.0,3.0,4.0,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 3]","[2, 2, 3, 2, 3, 3, 3, 2, 2, 2]",2.8,2.4
285,1.0,1.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,34.0,1.0,3.0,5.0,1.0,9.0,1.0,0.0,1.0,2.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
286,0.0,2.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,63.0,1.0,4.0,3.0,1.0,8.0,4.0,1.0,0.0,3.0,1.0,4.0,"[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]",2.1,2.1
287,0.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,1.0,59.0,4.0,1.0,5.0,4.0,2.0,9.0,1.0,1.0,2.0,3.0,2.0,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",2.9,2.9
288,0.0,4.0,1.0,3.0,14.0,7.0,2.0,1.0,2.0,68.0,1.0,3.0,4.0,2.0,7.0,9.0,1.0,1.0,2.0,5.0,4.0,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 4, 3, 4, 4, 3, 3, 3, 3]",3.1,3.3
289,1.0,1.0,5.0,4.0,12.0,4.0,2.0,1.0,1.0,40.0,1.0,3.0,3.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 1, 2, 2, 2, 2, 2, 2, 1, 2]","[1, 2, 2, 2, 1, 2, 2, 2, 1, 1]",1.8,1.6
290,1.0,2.0,6.0,3.0,11.0,3.0,2.0,1.0,1.0,61.0,1.0,3.0,6.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
291,1.0,1.0,4.0,-1.0,1.0,7.0,2.0,1.0,1.0,32.0,3.0,3.0,1.0,2.0,12.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 3, 3, 3, 2, 4, 2, 3, 2]","[2, 3, 3, 2, 2, 3, 3, 2, 3, 2]",2.7,2.5
292,0.0,2.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,64.0,1.0,5.0,1.0,2.0,18.0,8.0,0.0,1.0,1.0,1.0,1.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",3.0,2.9
293,0.0,2.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,67.0,1.0,3.0,1.0,5.0,13.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
294,1.0,2.0,7.0,3.0,2.0,5.0,2.0,1.0,1.0,27.0,2.0,3.0,1.0,4.0,5.0,8.0,1.0,1.0,2.0,2.0,4.0,"[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]","[2, 1, 2, 2, 2, 2, 1, 2, 2, 2]",1.9,1.8
295,1.0,3.0,4.0,4.0,12.0,2.0,2.0,1.0,1.0,50.0,1.0,2.0,5.0,7.0,9.0,3.0,0.0,1.0,2.0,1.0,2.0,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
296,0.0,2.0,3.0,1.0,11.0,3.0,2.0,1.0,2.0,24.0,1.0,2.0,5.0,1.0,8.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 5]","[4, 3, 5, 4, 5, 4, 4, 4, 4, 4]",3.7,4.1
297,1.0,2.0,5.0,3.0,1.0,8.0,2.0,1.0,2.0,41.0,1.0,4.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 3, 2, 1, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]",2.0,1.9
298,0.0,1.0,7.0,4.0,12.0,1.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
299,1.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,71.0,1.0,3.0,6.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
300,0.0,2.0,5.0,3.0,12.0,8.0,2.0,1.0,2.0,27.0,4.0,4.0,1.0,2.0,9.0,9.0,1.0,1.0,3.0,3.0,4.0,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]",2.1,1.9
301,1.0,2.0,6.0,3.0,1.0,7.0,2.0,1.0,1.0,45.0,1.0,3.0,1.0,1.0,11.0,4.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
302,1.0,3.0,2.0,1.0,12.0,3.0,2.0,1.0,2.0,27.0,1.0,2.0,1.0,7.0,7.0,4.0,0.0,1.0,2.0,3.0,4.0,"[3, 3, 4, 3, 2, 4, 2, 4, 4, 2]","[4, 4, 2, 4, 2, 4, 4, 4, 5, 4]",3.1,3.7
303,1.0,4.0,3.0,1.0,11.0,2.0,2.0,1.0,2.0,33.0,5.0,1.0,6.0,1.0,6.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 4, 4, 2, 4, 4, 4, 4, 4]","[4, 3, 5, 5, 4, 5, 4, 5, 4, 4]",3.6,4.3
304,0.0,5.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,32.0,1.0,4.0,5.0,1.0,7.0,3.0,1.0,1.0,2.0,3.0,4.0,"[5, 2, 4, 2, 1, 5, 2, 5, 4, 5]","[5, 5, 1, 2, 2, 5, 5, 2, 5, 5]",3.5,3.7
305,1.0,3.0,3.0,2.0,11.0,1.0,2.0,1.0,1.0,27.0,1.0,4.0,5.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 4, 2, 3, 3, 3]","[3, 3, 2, 3, 3, 4, 3, 3, 3, 3]",3.0,3.0
306,0.0,2.0,5.0,4.0,12.0,2.0,2.0,1.0,1.0,75.0,1.0,3.0,1.0,5.0,6.0,9.0,1.0,1.0,1.0,1.0,3.0,"[2, 1, 2, 1, 1, 1, 2, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",1.3,1.2
307,1.0,5.0,4.0,2.0,11.0,1.0,2.0,1.0,1.0,41.0,4.0,2.0,1.0,6.0,10.0,4.0,0.0,1.0,1.0,2.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
308,1.0,1.0,6.0,5.0,2.0,8.0,2.0,1.0,1.0,67.0,1.0,3.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,1.0,3.0,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.1,1.0
309,0.0,3.0,3.0,3.0,14.0,3.0,2.0,1.0,2.0,49.0,1.0,5.0,5.0,2.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
310,0.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,62.0,4.0,2.0,1.0,6.0,15.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
311,0.0,3.0,6.0,3.0,12.0,8.0,2.0,1.0,2.0,30.0,1.0,3.0,1.0,6.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 2, 3, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 3, 1, 2, 2]",2.6,2.0
312,0.0,1.0,5.0,4.0,12.0,3.0,2.0,1.0,1.0,33.0,1.0,3.0,1.0,1.0,9.0,5.0,1.0,1.0,2.0,4.0,4.0,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 1]","[2, 2, 2, 2, 2, 1, 1, 2, 2, 2]",1.8,1.8
313,1.0,1.0,4.0,3.0,9.0,1.0,2.0,1.0,1.0,33.0,4.0,3.0,1.0,1.0,10.0,7.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
314,0.0,4.0,1.0,3.0,10.0,1.0,2.0,1.0,2.0,28.0,1.0,4.0,6.0,1.0,15.0,5.0,1.0,1.0,2.0,2.0,4.0,"[4, 4, 3, 3, 3, 3, 3, 3, 3, 4]","[4, 3, 2, 3, 3, 3, 4, 3, 3, 3]",3.3,3.1
315,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,23.0,4.0,2.0,6.0,4.0,3.0,7.0,1.0,0.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
316,1.0,1.0,1.0,-1.0,12.0,8.0,2.0,1.0,2.0,71.0,4.0,3.0,3.0,6.0,2.0,5.0,1.0,0.0,2.0,3.0,4.0,"[3, 4, 3, 3, 4, 4, 3, 4, 3, 3]","[3, 3, 3, 3, 3, 4, 3, 3, 3, 4]",3.4,3.2
317,0.0,2.0,4.0,3.0,10.0,3.0,2.0,1.0,1.0,47.0,1.0,4.0,5.0,3.0,9.0,7.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
318,1.0,4.0,1.0,1.0,11.0,2.0,2.0,1.0,1.0,27.0,1.0,2.0,5.0,1.0,15.0,2.0,1.0,1.0,1.0,1.0,3.0,"[5, 2, 5, 4, 1, 5, 2, 5, 5, 5]","[4, 5, 1, 5, 1, 5, 5, 5, 2, 5]",3.9,3.8
319,1.0,1.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,45.0,6.0,5.0,1.0,2.0,15.0,6.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
320,1.0,3.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,61.0,1.0,5.0,1.0,5.0,8.0,6.0,0.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
321,1.0,3.0,4.0,2.0,1.0,7.0,2.0,1.0,2.0,22.0,6.0,3.0,6.0,4.0,13.0,9.0,1.0,1.0,2.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
322,0.0,1.0,5.0,4.0,1.0,9.0,2.0,1.0,1.0,23.0,1.0,4.0,1.0,1.0,11.0,7.0,1.0,1.0,2.0,3.0,4.0,"[2, 1, 2, 1, 2, 2, 2, 1, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]",1.7,1.9
323,0.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,81.0,1.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 3, 3, 3, 3, 2, 2]","[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]",2.5,2.1
324,1.0,3.0,4.0,3.0,12.0,2.0,2.0,1.0,1.0,22.0,2.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.9,3.0
325,1.0,3.0,7.0,5.0,1.0,4.0,2.0,1.0,2.0,74.0,1.0,3.0,1.0,5.0,7.0,9.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
326,0.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,56.0,1.0,5.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
327,0.0,3.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,74.0,1.0,2.0,1.0,5.0,18.0,4.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
328,1.0,2.0,6.0,3.0,8.0,3.0,2.0,1.0,1.0,44.0,6.0,5.0,1.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 3, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
329,1.0,3.0,1.0,3.0,11.0,2.0,2.0,1.0,2.0,67.0,1.0,4.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 4, 3, 3, 4, 3, 3, 3, 3]","[4, 4, 4, 3, 3, 3, 4, 3, 3, 4]",3.2,3.5
330,1.0,1.0,3.0,1.0,10.0,1.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,5.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,"[4, 2, 4, 3, 3, 4, 2, 3, 4, 2]","[3, 5, 5, 4, 4, 5, 3, 2, 4, 3]",3.1,3.8
331,0.0,1.0,3.0,3.0,9.0,1.0,2.0,1.0,1.0,21.0,1.0,1.0,5.0,6.0,9.0,9.0,1.0,1.0,1.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",3.0,3.1
332,0.0,1.0,5.0,4.0,2.0,8.0,2.0,1.0,1.0,55.0,1.0,5.0,1.0,1.0,17.0,5.0,1.0,1.0,1.0,1.0,3.0,"[2, 1, 2, 1, 2, 2, 1, 2, 1, 2]","[2, 1, 2, 2, 1, 2, 1, 1, 2, 2]",1.6,1.6
333,0.0,3.0,1.0,3.0,12.0,1.0,2.0,1.0,2.0,43.0,2.0,3.0,2.0,6.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,"[3, 4, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",3.1,3.1
334,0.0,3.0,5.0,3.0,11.0,1.0,2.0,1.0,1.0,34.0,1.0,4.0,5.0,2.0,9.0,9.0,1.0,1.0,2.0,1.0,4.0,"[2, 3, 3, 2, 2, 2, 3, 2, 2, 2]","[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.3,2.1
335,0.0,3.0,7.0,5.0,1.0,7.0,2.0,1.0,1.0,30.0,1.0,3.0,1.0,1.0,14.0,6.0,0.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
336,1.0,4.0,3.0,3.0,7.0,3.0,2.0,1.0,1.0,40.0,4.0,3.0,5.0,2.0,6.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
337,0.0,2.0,7.0,4.0,12.0,8.0,2.0,1.0,1.0,41.0,4.0,3.0,5.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 1, 1, 1, 2, 1, 1, 1, 1, 2]","[1, 2, 1, 1, 1, 1, 1, 2, 1, 1]",1.3,1.2
338,1.0,3.0,1.0,2.0,12.0,1.0,2.0,1.0,2.0,57.0,1.0,2.0,3.0,6.0,4.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 4, 4, 4, 4, 2, 4, 2, 4]","[3, 4, 2, 3, 4, 4, 4, 2, 4, 4]",3.4,3.4
339,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,52.0,2.0,2.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
340,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,35.0,2.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
341,0.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,23.0,1.0,3.0,5.0,1.0,7.0,3.0,1.0,0.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",3.0,3.1
342,0.0,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,42.0,3.0,3.0,3.0,1.0,10.0,7.0,0.0,1.0,2.0,1.0,2.0,"[2, 3, 3, 3, 3, 3, 2, 3, 4, 4]","[4, 4, 4, 3, 4, 4, 4, 3, 4, 4]",3.0,3.8
343,1.0,1.0,5.0,4.0,12.0,1.0,2.0,1.0,1.0,76.0,1.0,3.0,1.0,5.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 2, 2, 1, 2, 2]","[2, 1, 2, 1, 1, 2, 1, 2, 1, 2]",1.4,1.5
344,0.0,1.0,1.0,1.0,14.0,9.0,2.0,1.0,1.0,49.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,"[2, 2, 5, 1, 2, 5, 1, 4, 5, 5]","[5, 4, 4, 2, 4, 5, 4, 2, 4, 5]",3.2,3.9
345,0.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,46.0,1.0,4.0,1.0,2.0,13.0,2.0,1.0,1.0,1.0,1.0,2.0,"[4, 5, 5, 4, 2, 5, 2, 4, 5, 5]","[5, 5, 5, 1, 5, 5, 5, 5, 1, 5]",4.1,4.2
346,0.0,1.0,7.0,4.0,2.0,8.0,2.0,1.0,2.0,58.0,1.0,5.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
347,1.0,1.0,5.0,2.0,14.0,1.0,2.0,1.0,2.0,32.0,5.0,3.0,1.0,6.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 2, 3, 2, 2, 3]","[2, 2, 3, 2, 3, 3, 2, 2, 2, 2]",2.7,2.3
348,1.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,35.0,4.0,2.0,1.0,4.0,5.0,7.0,1.0,0.0,1.0,4.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
349,1.0,2.0,6.0,3.0,2.0,3.0,2.0,1.0,2.0,30.0,4.0,3.0,6.0,1.0,7.0,3.0,1.0,0.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 3, 3, 2, 2, 2, 3]",3.0,2.6
350,0.0,2.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,34.0,1.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[2, 1, 2, 2, 2, 2, 2, 2, 2, 2]",1.9,1.9
